,index,cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
72,1286,60,1260.0,126.0,504.0,126.0,504.0,24,3.6,14.4,3.6,14.4,16.2663788533,0.5886082251079999,10.3073705537,3.17683487597,0.0454482814874,12.5056355667,4.054402502
73,543,60,1620.0,324.0,486.0,324.0,486.0,20,10.0,10.0,10.0,10.0,16.2978871338,0.6036337437070001,10.2665607841,4.21092692845,0.06024215920530001,11.0678349427,6.0952407837199996
74,513,50,1260.0,252.0,252.0,630.0,126.0,12,9.5,9.5,9.5,9.5,16.317803009000002,0.74205994898,9.31502083866,2.87291606825,0.0411003729363,10.0066135199,3.52793314003
75,534,55,2340.0,234.0,936.0,234.0,936.0,4,5.1,20.4,5.1,20.4,16.3369731441,0.665798269089,9.37896951274,5.8035942038699995,0.0830270987677,11.2692610773,8.935780444139999
76,557,50,1440.0,288.0,432.0,288.0,432.0,24,5.2,7.8,5.2,7.8,16.3831576967,0.674266048602,9.726253668250001,3.20320173777,0.0458254898108,9.16330721604,4.11537057806
77,351,55,2160.0,216.0,864.0,216.0,864.0,4,5.1,20.4,5.1,20.4,16.4226523484,0.643094770931,9.792265983130001,5.0375110124099995,0.072067396458,12.2441972734,7.40065178741
78,1694,60,1980.0,396.0,594.0,396.0,594.0,12,12.0,12.0,12.0,12.0,16.5298344642,0.664942827443,9.918749323910001,4.94531753774,0.07074846262860002,11.255626748,8.5957745612
79,157,50,1800.0,180.0,720.0,180.0,720.0,16,3.4,13.6,3.4,13.6,16.5545026233,0.707124021505,9.6038494327,4.07756361491,0.0583342434179,11.0279482143,5.93447620885
80,1260,50,1260.0,315.0,315.0,315.0,315.0,24,6.5,6.5,6.5,6.5,16.587133741400002,0.687000312,10.165371327799999,2.9133755830699997,0.0416791928909,10.6413042652,3.62863367326
81,533,60,1260.0,126.0,126.0,504.0,504.0,12,12.0,12.0,12.0,12.0,16.6042440422,0.667309210705,10.088992648200001,3.1641707389200002,0.0452671064223,10.4876127,4.44524348267
82,1515,50,1260.0,252.0,378.0,252.0,378.0,28,5.5,5.5,5.5,5.5,16.6289546378,0.677949852507,9.81729935605,3.07030737533,0.0439242829089,11.021838832,4.3109913010000005
83,167,55,1800.0,450.0,450.0,450.0,450.0,16,9.75,9.75,9.75,9.75,16.6491777442,0.659202166147,10.0996465388,4.21102168041,0.060243514741199995,11.291934337699999,6.4488150287599995
84,805,50,1440.0,360.0,360.0,360.0,360.0,28,5.5,5.5,5.5,5.5,16.6660733473,0.6833897415719999,9.83274049838,3.50577391411,0.0501541332491,9.630900960329999,4.73722272901
85,337,50,2160.0,540.0,540.0,540.0,540.0,4,11.5,11.5,11.5,11.5,16.7112788572,0.6995858619609999,9.75463449871,4.65487119451,0.0665932931975,8.64132910856,7.4538671657
86,765,50,1260.0,252.0,252.0,630.0,126.0,16,8.5,8.5,8.5,8.5,16.7233154461,0.750196656834,9.62740729362,2.86718276496,0.0410183514301,10.1312708702,3.5392715732999998
87,528,55,1620.0,405.0,405.0,405.0,405.0,20,8.75,8.75,8.75,8.75,16.8096075164,0.685650871762,9.93023919661,3.9224165096800006,0.0561146854031,10.768799868099999,5.72284947044
88,183,60,1800.0,360.0,540.0,360.0,540.0,16,8.8,13.2,8.8,13.2,16.862193248900002,0.632999243079,10.508111082200001,4.26918998511,0.061075679329199994,10.3848397395,6.733029814530001
89,785,60,1260.0,126.0,126.0,504.0,504.0,16,11.0,11.0,11.0,11.0,16.9299089851,0.680409569662,10.217945741900001,3.18494973552,0.0455643738987,10.667326860700001,4.61352067987
90,1017,50,1260.0,252.0,252.0,630.0,126.0,20,7.5,7.5,7.5,7.5,17.0509505066,0.757884294069,9.84677153618,2.89583738751,0.0414282888055,10.3958671173,3.68832853068
91,1667,50,1980.0,495.0,495.0,495.0,495.0,12,9.5,9.5,9.5,9.5,17.0538388762,0.712591041437,9.94388140409,4.4758474677199995,0.064032152614,9.53264992503,6.83558100268
92,1277,55,1260.0,126.0,126.0,504.0,504.0,24,7.75,7.75,7.75,7.75,17.1310907896,0.6879780801209999,10.3016206053,3.19061113986,0.0456453668077,10.9724579666,4.52541890362
93,591,50,2160.0,216.0,864.0,216.0,864.0,8,4.2,16.8,4.2,16.8,17.1570380819,0.7531109479639999,9.4915595456,5.0885175036,0.0727971030557,10.3188509454,7.62947372036
94,409,50,1800.0,180.0,720.0,180.0,720.0,20,3.0,12.0,3.0,12.0,17.1905194771,0.70753276981,10.075854291,4.15099539861,0.059384769651100004,10.8676553546,6.467837090730001
95,19,50,1980.0,396.0,594.0,396.0,594.0,16,8.5,8.5,8.5,8.5,17.2567549993,0.7357215757250001,10.0525799804,4.739296804009999,0.0678010987697,10.611590526799999,7.589921787789999
96,772,50,1620.0,324.0,486.0,324.0,486.0,24,5.2,7.8,5.2,7.8,17.285176597,0.708705576626,10.3180418667,3.80210772643,0.0543935297057,9.43012124795,5.49236639343
97,1512,50,1260.0,315.0,315.0,315.0,315.0,28,5.5,5.5,5.5,5.5,17.298804064200002,0.714477901646,10.679746984600001,2.97113800315,0.0425055508319,11.4332110051,3.8928827041100003
98,807,50,1440.0,144.0,576.0,144.0,576.0,28,2.2,8.8,2.2,8.8,17.3056807121,0.667623311032,10.572059466799999,3.4857195284099998,0.04986723216609999,12.6030677381,4.94697610258
99,1037,60,1260.0,126.0,126.0,504.0,504.0,20,10.0,10.0,10.0,10.0,17.3292325166,0.699996184371,10.4712900286,3.2801404714999998,0.0469261870029,10.6023107524,4.50328525676
100,419,55,1800.0,450.0,450.0,450.0,450.0,20,8.75,8.75,8.75,8.75,17.3464321825,0.684518015421,10.4088391132,4.28795302232,0.061344106184800004,11.0379263955,6.56522792875
101,435,60,1800.0,360.0,540.0,360.0,540.0,20,8.0,12.0,8.0,12.0,17.428719139200002,0.651891805777,10.8261539601,4.31323566118,0.0617058034504,10.5522499928,6.822147279369999
102,16,50,1980.0,495.0,495.0,495.0,495.0,16,8.5,8.5,8.5,8.5,17.4595197009,0.723920260774,10.165224842,4.59268999984,0.0657037195971,9.73135228118,7.059703563789999
103,54,50,1440.0,144.0,144.0,576.0,576.0,16,8.5,8.5,8.5,8.5,17.490258448,0.7322127322130001,10.319811789500001,3.47122036084,0.0496598048761,10.1375705452,5.08159340184
104,2278,50,1440.0,288.0,288.0,720.0,144.0,12,7.6,7.6,19.0,3.8,17.5170238286,0.7329203493269999,10.0326625453,4.15465374779,0.059437106549199994,10.8777432025,5.35365569759
105,1681,55,1980.0,198.0,792.0,198.0,792.0,12,4.3,17.2,4.3,17.2,17.5229137354,0.7037224042300001,10.281923619,5.27913347007,0.07552408397810001,11.3993393972,7.85028927853
106,856,55,2160.0,432.0,648.0,432.0,648.0,12,10.75,10.75,10.75,10.75,17.6013090881,0.7364423759540001,10.252740652,5.3110166112,0.0759802090301,9.87083690214,8.86973558473
107,770,50,1620.0,162.0,648.0,162.0,648.0,24,2.6,10.4,2.6,10.4,17.7288900192,0.731444969172,10.4572289108,3.8851413728300006,0.0555814216428,10.2068127149,5.4964528260300005
108,1314,50,1620.0,162.0,162.0,648.0,648.0,8,10.5,10.5,10.5,10.5,17.842502253499998,0.789971453667,10.2101859509,3.7301804747400005,0.053364527535600004,8.98837773287,5.55641178794
109,589,50,2160.0,540.0,540.0,540.0,540.0,8,10.5,10.5,10.5,10.5,17.8909744046,0.736012551188,10.4395111942,4.809393371530001,0.0688039108946,9.04897437808,7.94760634126
110,780,55,1620.0,405.0,405.0,405.0,405.0,24,7.75,7.75,7.75,7.75,17.9848700678,0.756342074333,10.884091091199998,4.11532303825,0.058874435454299996,11.3518912912,6.1535296981
111,268,50,1980.0,495.0,495.0,495.0,495.0,20,7.5,7.5,7.5,7.5,18.0413139824,0.740498728325,10.5051769729,4.74606813709,0.06789797048759999,9.68255019105,7.4548570200699995
112,282,55,1980.0,198.0,792.0,198.0,792.0,20,3.5,14.0,3.5,14.0,18.1301030885,0.690651322918,10.5993551008,5.242519822609999,0.07500028358519999,11.1014622443,8.10704274445
113,18,50,1980.0,198.0,792.0,198.0,792.0,16,3.4,13.6,3.4,13.6,18.1434052501,0.768939729314,10.377371857,4.85112177101,0.0694008837054,9.337837858939999,7.566258750039999
114,841,50,2160.0,540.0,540.0,540.0,540.0,12,9.5,9.5,9.5,9.5,18.147227222,0.754789458633,10.5231883308,4.9868474777900005,0.0713425962488,8.82228947922,8.23552515372
115,414,50,2520.0,504.0,756.0,504.0,756.0,4,11.5,11.5,11.5,11.5,18.1482541803,0.8046504589839999,10.1190321376,6.32513572092,0.09048835079989999,9.28718617759,11.0372069996
116,523,50,2340.0,468.0,702.0,468.0,702.0,4,11.5,11.5,11.5,11.5,18.159469453,0.777101950337,10.7361360552,5.37284499274,0.07686473523239999,10.0038483015,8.945126334360001
117,808,50,1440.0,288.0,432.0,288.0,432.0,28,5.5,5.5,5.5,5.5,18.1653670874,0.743543892397,10.859112736099998,3.85187506953,0.0551055088631,9.69858733775,5.654417144530001
118,56,55,1620.0,405.0,405.0,405.0,405.0,28,6.75,6.75,6.75,6.75,18.2026633937,0.7606864564010001,10.9136988728,4.26108563375,0.0609597372496,10.3806632147,6.31684440128
119,59,55,1620.0,162.0,648.0,162.0,648.0,28,2.7,10.8,2.7,10.8,18.2446127947,0.702952847806,11.0096714251,4.25170825868,0.060825583099800004,12.557048455799999,6.23609839469
120,413,50,2520.0,252.0,1008.0,252.0,1008.0,4,4.6,18.4,4.6,18.4,18.2739927031,0.797694045488,10.056023401900001,6.1128891018900005,0.08745191848200001,10.102633707699999,9.55771531635
121,686,60,1800.0,360.0,540.0,360.0,540.0,24,9.0,9.0,9.0,9.0,18.2758745509,0.6828655081399999,11.2827086435,5.0269423599300005,0.0719161997128,11.8791538619,8.42270822386
122,843,50,2160.0,216.0,864.0,216.0,864.0,12,3.8,15.2,3.8,15.2,18.3225787787,0.7928404520319999,10.3723728339,5.25087243513,0.0751197773266,9.41436209174,7.966358103969999
123,283,55,1980.0,396.0,594.0,396.0,594.0,20,8.75,8.75,8.75,8.75,18.3278618362,0.7348969086470001,10.9093084198,4.86318337394,0.069573438826,10.5430483722,8.140765649119999
124,1269,50,1260.0,252.0,252.0,630.0,126.0,24,6.5,6.5,6.5,6.5,18.4247902706,0.782564264644,10.8359736277,3.05800665635,0.04374830695780001,11.3878572372,4.28275976623
125,520,50,2340.0,585.0,585.0,585.0,585.0,4,11.5,11.5,11.5,11.5,18.437759413,0.7925495450419999,10.5635840964,5.541093963940001,0.07927173052849999,9.93137654668,9.202663945980001
126,1541,60,1260.0,126.0,126.0,504.0,504.0,28,8.0,8.0,8.0,8.0,18.576206521099998,0.7262622826909999,11.3484208857,3.4606223124800004,0.04950818758909999,11.94864166,5.06922291461
127,72,60,1620.0,324.0,486.0,324.0,486.0,28,8.0,8.0,8.0,8.0,18.6819596441,0.6989497357950001,11.957804563599998,4.70981807625,0.0673793716202,12.5888157886,7.03148266458
128,784,55,2340.0,585.0,585.0,585.0,585.0,8,11.75,11.75,11.75,11.75,18.7891634501,0.7980219387299999,11.121394466,5.54015175833,0.0792582511921,10.4429733921,9.25665810445
129,1093,50,2160.0,540.0,540.0,540.0,540.0,16,8.5,8.5,8.5,8.5,18.817328450599998,0.7706293973780001,10.8980480551,5.18944644976,0.074241007865,8.96530007891,8.9750815089
130,535,55,1980.0,396.0,594.0,396.0,594.0,24,7.75,7.75,7.75,7.75,18.8259842658,0.763477764213,11.0335295693,5.05420004281,0.0723061522577,10.6562179019,8.65844514809
131,1096,50,2160.0,432.0,648.0,432.0,648.0,16,8.5,8.5,8.5,8.5,18.9405274524,0.778048456083,11.054044887,5.46834658948,0.0782309955577,12.1388538327,9.48967556009
132,661,50,1800.0,180.0,720.0,180.0,720.0,24,2.6,10.4,2.6,10.4,18.9657448448,0.7853087636570001,11.376942016900001,4.56171933767,0.0652606486075,10.859082646,7.386007565510001
133,671,55,1800.0,450.0,450.0,450.0,450.0,24,7.75,7.75,7.75,7.75,18.9973766976,0.744518824893,11.6903370546,4.644025772119999,0.0664381369402,11.8597797555,7.4017652499899995
134,788,55,2340.0,468.0,702.0,468.0,702.0,8,9.4,14.1,9.4,14.1,19.0126278464,0.7810051327159999,11.4598655967,5.55854930537,0.07952144928989999,11.6006513275,8.918521732739999
135,1062,50,1620.0,162.0,162.0,648.0,648.0,4,11.5,11.5,11.5,11.5,19.040133081700002,0.82918901535,11.1081758358,3.9259748298000003,0.056165591270399995,10.4251095794,6.22222375668
136,2025,50,1440.0,288.0,288.0,720.0,144.0,8,10.5,10.5,10.5,10.5,19.0772307287,0.8411848072560001,11.0928773854,3.7188638225800004,0.053202629793699996,10.4296171926,5.512999675240001
137,667,50,2520.0,504.0,756.0,504.0,756.0,8,8.4,12.6,8.4,12.6,19.1463685543,0.827511683232,10.8931499401,5.93053957811,0.08484319854229999,9.319775414019999,10.092260117999999
138,1095,50,2160.0,216.0,864.0,216.0,864.0,16,3.4,13.6,3.4,13.6,19.2342801334,0.816164638932,11.1636552081,5.3662338064199995,0.0767701545982,10.557463614400001,9.02318270859
139,1038,55,2340.0,234.0,936.0,234.0,936.0,12,4.3,17.2,4.3,17.2,19.3913116574,0.785270307526,11.270855683599999,6.12229273602,0.08758644829780002,12.166265680999999,10.9316498931
140,1345,50,2160.0,540.0,540.0,540.0,540.0,20,7.5,7.5,7.5,7.5,19.6592834283,0.797031764852,11.3509686454,5.4270655219199995,0.0776404223451,9.26071376026,9.474113764730001
141,923,55,1800.0,450.0,450.0,450.0,450.0,28,6.75,6.75,6.75,6.75,19.711058329300002,0.777499784743,12.049562313,4.774402430269999,0.06830332518280001,11.959577305,7.856947294199999
142,774,50,2340.0,234.0,936.0,234.0,936.0,8,4.2,16.8,4.2,16.8,19.7238970026,0.8221472493529999,11.324557842699999,5.75382827478,0.0823151398394,12.1772130533,9.95924083412
143,519,50,1980.0,495.0,495.0,495.0,495.0,24,6.5,6.5,6.5,6.5,19.844242301199998,0.824952213512,11.601120501099999,4.92514500545,0.07045987132260001,10.5598406717,8.124689954139999
144,423,55,2520.0,630.0,630.0,630.0,630.0,4,12.75,12.75,12.75,12.75,19.9204056833,0.8221881096879999,11.756392939200001,6.42998096686,0.0919882827877,10.7768875677,11.1460128081
145,58,50,1440.0,288.0,288.0,720.0,144.0,16,8.5,8.5,8.5,8.5,20.0128370665,0.876339285714,11.739104923,3.71782557169,0.0531877764191,10.8099620508,5.5581314957800005
146,939,60,1800.0,360.0,540.0,360.0,540.0,28,6.4,9.6,6.4,9.6,20.0244611422,0.7225016519130001,12.711700608800001,4.74825698633,0.06792928449680001,12.027219157100001,8.51519946669
147,941,50,2700.0,540.0,810.0,540.0,810.0,4,9.2,13.8,9.2,13.8,20.138362968699997,0.8712923809909999,11.4911094528,6.56403768532,0.093906118531,9.68714935901,11.6584489202
148,1024,50,2340.0,585.0,585.0,585.0,585.0,12,9.5,9.5,9.5,9.5,20.1747250249,0.852796042012,11.7029354599,5.96118458417,0.0852816106461,10.6764442703,10.3059565703
149,101,55,1980.0,396.0,594.0,396.0,594.0,28,5.4,8.1,5.4,8.1,20.1820288575,0.788833894558,12.2054572257,5.335447437780001,0.07632972013989998,10.5718440415,8.67944678646
150,665,50,2520.0,252.0,1008.0,252.0,1008.0,8,4.2,16.8,4.2,16.8,20.2196133698,0.8895350248289999,11.3515206671,6.60236724659,0.0944544670471,11.173874382000001,11.130176000899999
151,1359,55,2160.0,216.0,864.0,216.0,864.0,20,3.5,14.0,3.5,14.0,20.2965892286,0.8318817312829999,11.9660530671,5.50474313666,0.078751690081,11.2948572533,9.29898838109
152,29,55,1620.0,162.0,162.0,648.0,648.0,12,10.75,10.75,10.75,10.75,20.3035898433,0.847452903875,12.261657477,4.29409332642,0.0614319503065,11.7705047779,7.12129911112
153,919,50,2520.0,504.0,756.0,504.0,756.0,12,7.6,11.4,7.6,11.4,20.481732486800002,0.8849596730949999,11.861143974900001,6.26917989097,0.0896878382113,9.10840375911,10.8654371456
154,558,50,1440.0,144.0,144.0,576.0,576.0,24,6.5,6.5,6.5,6.5,20.567433045999998,0.818119597019,12.484556843900002,3.9714052322400004,0.0568155254969,12.2877150302,6.37912580536
155,1276,50,2340.0,585.0,585.0,585.0,585.0,16,8.5,8.5,8.5,8.5,20.648452234300002,0.859732960185,12.0451089736,6.11482919758,0.0874796737851,10.4473577964,10.8993817877
156,975,65,2700.0,270.0,1080.0,270.0,1080.0,4,6.1,24.4,6.1,24.4,20.651712358599998,0.787919191908,12.5773198304,7.43476249543,0.106362839706,13.6114949877,13.9776196128
157,281,55,1620.0,162.0,162.0,648.0,648.0,16,9.75,9.75,9.75,9.75,20.668058413599997,0.8327934643970001,12.6401859297,4.43135291347,0.0633956067735,11.7411641194,7.26129231153
158,310,50,1440.0,288.0,288.0,720.0,144.0,20,7.5,7.5,7.5,7.5,20.7063600929,0.902249858277,12.137024930099999,3.8004257239499997,0.0543694667232,10.5604086033,5.90793850896
159,40,60,2160.0,540.0,540.0,540.0,540.0,24,9.0,9.0,9.0,9.0,20.9307381146,0.793012546689,12.882204001099998,5.9263208366699995,0.0847828445875,10.8167116382,10.5804765906
160,1330,55,1620.0,324.0,324.0,810.0,162.0,8,11.75,11.75,11.75,11.75,20.9733743203,0.838298834289,13.0071315973,4.21068839838,0.060238746757899995,15.2583113394,7.439117317410001
161,302,50,1800.0,180.0,180.0,720.0,720.0,4,11.5,11.5,11.5,11.5,21.0607000087,0.919562479431,12.243348,4.69413499682,0.0671550071076,10.657171269800001,7.9558668389100005
162,1040,55,2340.0,468.0,702.0,468.0,702.0,12,8.6,12.9,8.6,12.9,21.0904598262,0.84942339321,12.783959666600001,6.07664068565,0.0869333431423,11.681167968399999,10.2882693057
163,1021,95,1800.0,180.0,720.0,180.0,720.0,28,6.7,26.8,6.7,26.8,21.1140482542,0.61617513692,15.187069714000001,5.2881599249,0.0756532178097,18.7959605356,10.2592904146
164,1349,50,2160.0,432.0,648.0,432.0,648.0,20,6.0,9.0,6.0,9.0,21.1868046411,0.895291375291,12.700738641500001,5.472185261950001,0.07828591218810001,10.1938337847,9.304547818089999
165,318,55,1440.0,144.0,144.0,576.0,576.0,20,8.75,8.75,8.75,8.75,21.293017030999998,0.861893635959,12.820818496800001,4.03523805189,0.05772872749480001,12.597202591099999,6.896880540489999
166,1292,55,2340.0,468.0,702.0,468.0,702.0,16,7.8,11.7,7.8,11.7,21.3671397103,0.859246929242,12.865744452000001,6.22117420782,0.08900106162839999,11.9790304532,10.764820459200001
167,1521,50,1260.0,252.0,252.0,630.0,126.0,28,5.5,5.5,5.5,5.5,21.3744859589,0.875375755022,12.786722192100001,3.4678584133499997,0.0496117083455,13.220837891099999,5.803667665519999
168,131,50,2880.0,576.0,864.0,576.0,864.0,4,9.2,13.8,9.2,13.8,21.4900154244,0.949726675987,12.2606502997,7.42503168534,0.10622362926100001,11.030460183399999,13.826044635399999
169,1278,50,2340.0,234.0,936.0,234.0,936.0,16,3.4,13.6,3.4,13.6,21.528320719099998,0.898294335794,12.2097666228,6.1199991951,0.08755363655369999,12.4423246792,11.128324151600001
170,99,55,1980.0,198.0,792.0,198.0,792.0,28,2.7,10.8,2.7,10.8,21.569564669200002,0.832958978671,12.9031246264,5.80013896568,0.0829776676063,11.8529908096,9.44716816755
171,534,55,1980.0,198.0,792.0,198.0,792.0,24,3.1,12.4,3.1,12.4,21.7641122143,0.8384305543899999,13.165908655,5.98347198758,0.0856004576192,14.994721359000001,9.926508457539999
172,1066,50,1620.0,324.0,324.0,810.0,162.0,4,11.5,11.5,11.5,11.5,21.967445208,0.965075790076,12.9674976523,4.43559680419,0.0634563205177,13.965288273099999,7.84778894925
173,69,60,2340.0,585.0,585.0,585.0,585.0,20,10.0,10.0,10.0,10.0,22.1086361172,0.8488117202009999,13.8783054273,6.55066238819,0.09371476950200001,13.0384292566,12.5745009202
174,562,50,1440.0,288.0,288.0,720.0,144.0,24,6.5,6.5,6.5,6.5,22.2455595341,0.96143707483,13.2032116747,3.97896697334,0.056923704911900005,11.346545263900001,6.33064761784
175,84,50,1980.0,495.0,495.0,495.0,495.0,28,5.5,5.5,5.5,5.5,22.2750259324,0.9144782242239999,13.1437682038,5.403361950930001,0.077301315464,10.9726088967,10.0209306442
176,1168,50,1980.0,198.0,198.0,792.0,792.0,4,11.5,11.5,11.5,11.5,22.3472580752,0.9967389889799999,12.9340145801,5.43273418789,0.0777215191401,12.899344141099998,9.889557609710002
177,554,50,1800.0,180.0,180.0,720.0,720.0,8,10.5,10.5,10.5,10.5,22.386816325300003,0.9648860077120001,13.2359323776,4.99922800411,0.07151971393569999,12.1226977832,9.05149908508
178,271,55,1260.0,126.0,126.0,126.0,882.0,8,11.75,11.75,11.75,11.75,22.928190047399998,0.9237264803749999,14.5864000728,4.228287708530001,0.0604905251578,17.3234672558,7.643336661589999
179,1191,50,2700.0,270.0,1080.0,270.0,1080.0,8,4.2,16.8,4.2,16.8,22.9947906742,0.9850966528730001,12.7009496945,7.509440386639999,0.107431192942,11.637432016199998,14.2878514766
180,30,55,2160.0,216.0,864.0,216.0,864.0,24,3.1,12.4,3.1,12.4,23.091584120700002,0.897542287148,14.366862785599999,5.91731126465,0.084653952284,14.2490233659,10.7558589021
181,129,50,2880.0,288.0,1152.0,288.0,1152.0,4,4.6,18.4,4.6,18.4,23.1585541753,0.98844095971,12.962538591900001,7.930086547949999,0.113449020715,12.3862074133,15.2793166637
182,306,50,1800.0,360.0,360.0,900.0,180.0,4,11.5,11.5,11.5,11.5,23.160670089,1.01527891528,13.0735689542,5.017131851499999,0.07177584909160001,15.3663266284,9.3256384305
183,915,50,2520.0,630.0,630.0,630.0,630.0,12,9.5,9.5,9.5,9.5,23.2052840319,0.998343316367,13.3949171154,6.77720775114,0.09695576181889999,11.2532576836,12.2449680674
184,44,60,2160.0,432.0,648.0,432.0,648.0,24,7.2,10.8,7.2,10.8,23.294939270500002,0.885541124512,14.6758595321,6.24297399663,0.0893129327128,12.577396048499999,12.0997753953
185,1192,50,2700.0,540.0,810.0,540.0,810.0,8,10.5,10.5,10.5,10.5,23.539341065100004,1.04927280917,13.527783498599998,7.892762814989999,0.11291506173100001,11.0495316778,15.835799337300001
186,533,55,1620.0,162.0,162.0,648.0,648.0,20,8.75,8.75,8.75,8.75,23.6332419287,0.9502878264899999,14.650003016300001,4.99074372758,0.07139833658910001,13.1019303745,8.65982877615
187,448,55,3060.0,306.0,1224.0,306.0,1224.0,8,4.7,18.8,4.7,18.8,23.829279015300003,1.00064607971,13.930243120899998,9.28977120612,0.132900875624,14.806922251500001,17.7647472484
188,917,50,2520.0,252.0,1008.0,252.0,1008.0,12,3.8,15.2,3.8,15.2,23.9236470626,1.0433274315,13.870681548,7.415411889189999,0.106086006998,13.9373435546,13.929919522999999
189,675,55,2520.0,630.0,630.0,630.0,630.0,8,11.75,11.75,11.75,11.75,23.9388635711,0.97071393535,14.639770711199999,7.6345239556100015,0.109220657448,13.170853134300001,14.041781302999999
190,1183,55,2520.0,504.0,756.0,504.0,756.0,16,7.8,11.7,7.8,11.7,24.0148114018,0.991893283484,14.890656754,7.15814114038,0.102405452652,14.8854029191,13.776047468599998
191,393,55,2880.0,288.0,1152.0,288.0,1152.0,8,4.7,18.8,4.7,18.8,24.201480646,0.9983566754530001,14.236014241300001,8.65679523158,0.12384542534399999,13.646938068199999,16.9320583921
192,1167,50,2520.0,630.0,630.0,630.0,630.0,16,8.5,8.5,8.5,8.5,24.229501921999997,1.03739822684,13.851016301700001,7.06270203607,0.10104008635299999,11.628789226199999,13.2508716206
193,311,55,2340.0,234.0,936.0,234.0,936.0,24,3.1,12.4,3.1,12.4,24.345932239899998,0.933172775699,14.9432357622,6.96503398278,0.09964283237160002,14.941788898499999,14.5302681096
194,1169,50,2520.0,252.0,1008.0,252.0,1008.0,16,3.4,13.6,3.4,13.6,24.405628247,1.0167960918,14.1544964248,7.700795534089999,0.110168748699,11.9684169509,14.336912933399999
195,61,55,2340.0,468.0,702.0,468.0,702.0,20,7.0,10.5,7.0,10.5,24.497354604899996,0.951476476476,15.2296618438,6.648012906030001,0.09510748077299999,13.294265722,12.7051484795
196,83,65,2340.0,234.0,936.0,234.0,936.0,20,4.5,18.0,4.5,18.0,24.541287166799997,0.902929421783,15.628096438900002,7.11379763355,0.101771067719,15.4537806889,14.0301491947
197,185,50,2520.0,504.0,756.0,504.0,756.0,20,6.0,9.0,6.0,9.0,24.543163339099998,1.0016609598100001,14.9508268996,7.131876936939999,0.10202971297499999,10.7994507001,13.5180227974
198,21,50,1620.0,324.0,324.0,810.0,162.0,12,9.5,9.5,9.5,9.5,24.8404335851,1.0642016495200002,15.076057074500001,4.81998371271,0.0689554179215,15.4258640103,8.749427055
199,295,60,2160.0,432.0,648.0,432.0,648.0,28,8.0,8.0,8.0,8.0,25.0417255735,0.9328076204970001,15.77955687,6.98322228617,0.09990303699819998,13.5482866722,13.9107580314
200,936,50,2700.0,675.0,675.0,675.0,675.0,4,11.5,11.5,11.5,11.5,25.0865817796,1.12956253986,14.462493965799998,7.39914905171,0.105853348379,12.443285322100001,13.9362125717
201,392,50,2700.0,540.0,810.0,540.0,810.0,16,6.8,10.2,6.8,10.2,25.2878409627,1.0320161116700002,14.8930607251,7.711556011769999,0.110322689725,10.8821876969,15.8020090496
202,830,60,1800.0,180.0,180.0,720.0,720.0,12,12.0,12.0,12.0,12.0,25.304048128,0.96741743339,16.2589828085,5.4582913158599995,0.0780871432884,12.7556678799,10.2320112811
203,383,50,2880.0,576.0,864.0,576.0,864.0,8,8.4,12.6,8.4,12.6,25.3804396915,1.1151622997600001,14.7629222046,8.282539205700001,0.118491261884,11.787890318499999,16.8502922478
204,1672,50,1980.0,198.0,198.0,792.0,792.0,12,9.5,9.5,9.5,9.5,25.432916496500003,1.12354331492,14.9926280137,5.9314604494,0.08485637266660001,14.276438331800001,11.6149755115
205,846,65,1440.0,144.0,144.0,576.0,576.0,28,9.25,9.25,9.25,9.25,25.5109267957,0.8672173261280001,17.245640427799998,4.6463991186,0.06647209039480001,15.4541022729,8.41003222128
206,196,55,3060.0,306.0,1224.0,306.0,1224.0,4,5.1,20.4,5.1,20.4,25.5534195706,1.04190377065,15.001090127100001,9.84389107128,0.140828198445,15.2932486419,19.4726405195
207,184,60,1800.0,180.0,180.0,720.0,720.0,16,11.0,11.0,11.0,11.0,25.6139777302,0.976750281611,16.5038057792,5.5663212276800005,0.07963263558910001,12.956221711800001,10.37974445
208,19,55,1260.0,126.0,126.0,126.0,882.0,4,12.75,12.75,12.75,12.75,25.664016481300003,1.03448493027,16.150960283299998,4.6324405958199995,0.0662723976513,17.49200416,8.679508201239999
209,140,50,2700.0,540.0,810.0,540.0,810.0,12,7.6,11.4,7.6,11.4,25.703835626999997,1.07237502404,15.2918252562,7.70327586992,0.11020423275999999,11.222052424000001,15.5096388928
210,558,50,1800.0,360.0,360.0,900.0,180.0,8,10.5,10.5,10.5,10.5,26.0424375524,1.09134416974,15.604032031,5.35433431304,0.0765999186415,17.8633625717,10.5796596335
211,138,50,2700.0,270.0,1080.0,270.0,1080.0,12,3.8,15.2,3.8,15.2,26.0577362585,1.11231167901,14.7444406881,8.37705952982,0.11984348397500001,12.1146298515,17.263742370899998
212,268,50,2160.0,540.0,540.0,540.0,540.0,28,5.5,5.5,5.5,5.5,26.4583121658,1.05141894067,16.182708698800003,6.558005625009999,0.09381982296160002,14.0882658145,13.5816357564
