cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
80,4560.0,456.0,1824.0,456.0,1824.0,9,23.43,23.43,23.43,90.5880234136,2.40137064829,61.9434774625,25.9327269042,0.370997523665,63.7186157368,67.9039306529
80,4560.0,456.0,1824.0,456.0,1824.0,9,51.12,14.2,5.68,151.883098797,2.86730340115,121.779132406,26.3359258949,0.376765749569,125.09271145,70.7881191242
80,4560.0,912.0,1368.0,912.0,1368.0,9,23.43,23.43,23.43,27.8403130243,0.779982966782,18.682720389,14.0362520202,0.200804749932,15.3417730116,28.1101780526
80,4560.0,912.0,1368.0,912.0,1368.0,9,38.34,28.4,4.26,119.551785198,2.1534311746,96.12455089,23.243926762,0.332531141088,131.888282213,70.3576267106
80,4560.0,456.0,912.0,456.0,2736.0,9,23.43,23.43,23.43,64.9255035822,1.73738427031,44.879078071,17.3514105267,0.248231910254,51.0870229106,42.4527294324
80,4560.0,456.0,912.0,456.0,2736.0,9,51.12,14.2,5.68,124.819416345,2.6275424594,97.6082251763,22.776893954,0.325849698912,110.404951166,64.8281861752
90,4560.0,1140.0,1140.0,1140.0,1140.0,9,26.73,26.73,26.73,38.817181229,0.913216283687,27.9079446654,16.3108443817,0.233345413186,26.0951679093,39.1327819354
90,4560.0,1140.0,1140.0,1140.0,1140.0,9,36.45,40.5,4.05,111.7390586,2.00130962091,91.2122407631,21.4579323045,0.306980433541,148.96725244,67.0465083686
90,4560.0,456.0,1824.0,456.0,1824.0,9,26.73,26.73,26.73,97.7289748891,2.57727175978,68.0077324381,26.9697264392,0.385832996269,64.9059664427,68.4420588754
90,4560.0,456.0,1824.0,456.0,1824.0,9,58.32,16.2,6.48,141.493763967,2.76883268544,111.141325972,23.4965065942,0.336144586469,119.690392038,70.9207104246
90,4560.0,912.0,1368.0,912.0,1368.0,9,26.73,26.73,26.73,53.1989534467,1.42726634654,37.141613892,21.0940524798,0.301774713588,30.6331618002,47.4727333967
90,4560.0,912.0,1368.0,912.0,1368.0,9,43.74,32.4,4.86,133.411415051,2.53420773706,107.933465432,22.4646699716,0.321382975273,148.067308339,71.5363954397
90,4560.0,456.0,912.0,456.0,2736.0,9,26.73,26.73,26.73,64.4782692179,1.67781068516,44.8974988599,17.4181027206,0.249186018892,43.2737712955,42.6103243598
90,4560.0,456.0,912.0,456.0,2736.0,9,58.32,16.2,6.48,92.6168041702,1.77794536983,73.7209210265,18.4196712674,0.263514610406,103.690643348,58.2567246189
100,4560.0,1140.0,1140.0,1140.0,1140.0,9,30.03,30.03,30.03,36.1657888007,0.832405801927,26.541576494,16.4300137882,0.235050268787,23.9033098258,39.5529960257
100,4560.0,1140.0,1140.0,1140.0,1140.0,9,40.95,45.5,4.55,104.875320575,1.98889961457,84.8846561923,22.7288876265,0.325162913111,128.654979762,70.9537252521
100,4560.0,456.0,1824.0,456.0,1824.0,9,30.03,30.03,30.03,90.6908746001,2.28452851295,61.7349927132,27.0360163872,0.386781350317,64.2909534252,69.7593118745
100,4560.0,456.0,1824.0,456.0,1824.0,9,65.52,18.2,7.28,128.237801821,2.50761646985,100.553459137,23.409816465,0.334904384334,117.297000201,68.9210510835
100,4560.0,912.0,1368.0,912.0,1368.0,9,30.03,30.03,30.03,61.3800395665,1.58233170135,42.9849811514,23.2393398907,0.332465520611,44.7643179335,55.3914143218
100,4560.0,912.0,1368.0,912.0,1368.0,9,49.14,36.4,5.46,120.124850182,2.2085232977,96.460347785,23.4936224106,0.336103324901,130.201734691,72.7660840057
100,4560.0,456.0,912.0,456.0,2736.0,9,30.03,30.03,30.03,62.6880078654,1.47626021529,44.5424356492,18.0342439545,0.25800062882,47.724180384,44.1357052473
100,4560.0,456.0,912.0,456.0,2736.0,9,65.52,18.2,7.28,112.048953273,2.13298804976,89.0940836811,20.4361794469,0.292363082216,105.378494191,61.7354764814
110,4560.0,1140.0,1140.0,1140.0,1140.0,9,33.33,33.33,33.33,38.8127621352,0.829107634507,28.789463429,16.8008829877,0.240355979796,27.3540547519,41.8422088076
110,4560.0,1140.0,1140.0,1140.0,1140.0,9,45.45,50.5,5.05,99.8863777173,1.60435442099,82.8303013562,20.2255411023,0.289349658116,135.791778182,68.1033993403
110,4560.0,456.0,1824.0,456.0,1824.0,9,33.33,33.33,33.33,87.3192725053,2.19231121774,59.876262344,26.7297465309,0.382399807308,61.3939963434,70.2958332299
110,4560.0,456.0,1824.0,456.0,1824.0,9,72.72,20.2,8.08,144.132567408,2.74232973351,114.092419131,25.690759455,0.367535900644,119.886035866,71.4210644027
110,4560.0,912.0,1368.0,912.0,1368.0,9,33.33,33.33,33.33,58.5419217418,1.45335179807,41.0033601734,22.3250670453,0.319385794639,41.1365219653,55.3415014944
110,4560.0,912.0,1368.0,912.0,1368.0,9,54.54,40.4,6.06,118.228168504,1.86644515175,98.1235839489,21.0510989346,0.301160213657,144.68266795,70.4496724945
110,4560.0,456.0,912.0,456.0,2736.0,9,33.33,33.33,33.33,63.2942391094,1.46037514655,45.5108086741,17.4153128598,0.249146106721,53.1617471129,44.5109845305
110,4560.0,456.0,912.0,456.0,2736.0,9,72.72,20.2,8.08,107.114556359,2.06805253954,85.1795855235,21.3125771968,0.304900961328,108.151145475,61.1922428968
120,4560.0,1140.0,1140.0,1140.0,1140.0,9,36.63,36.63,36.63,41.1618892296,0.817952851034,31.7787655308,17.3511036312,0.24822751976,25.8167774438,44.3449111696
